txn_id,customer_id,counterparty_id,account_id,product_type,channel,amount,currency,amount_base,country_origin,country_dest,mcc,is_foreign,dt,label,hour,dow,sum_amt_prev3,cnt_prev3,sum_amt_prev10,cnt_prev10,sum_amt_prev30,cnt_prev30,new_counterparty_flag
loan_243_6,cust_loan_243,customer,loan_cust_loan_243,LOAN_AUTO,bank_transfer,252.42,BND,252.42,BN,BN,,False,2025-03-11 03:00:00,0,3,1,757.26,3.0,1514.52,6.0,1514.52,6.0,False
loan_244_6,cust_loan_244,customer,loan_cust_loan_244,LOAN_AUTO,bank_transfer,271.45,BND,271.45,BN,BN,,False,2025-03-11 04:00:00,0,4,1,814.3499999999999,3.0,1628.6999999999998,6.0,1628.6999999999998,6.0,False
loan_245_6,cust_loan_245,customer,loan_cust_loan_245,LOAN_AUTO,bank_transfer,430.88,BND,430.88,BN,BN,,False,2025-03-11 05:00:00,0,5,1,1292.64,3.0,2585.28,6.0,2585.28,6.0,False
loan_246_6,cust_loan_246,customer,loan_cust_loan_246,LOAN_AUTO,bank_transfer,270.04,BND,270.04,BN,BN,,False,2025-03-11 06:00:00,0,6,1,810.1200000000001,3.0,1620.2400000000002,6.0,1620.2400000000002,6.0,False
loan_247_6,cust_loan_247,customer,loan_cust_loan_247,LOAN_AUTO,bank_transfer,549.62,BND,549.62,BN,BN,,False,2025-03-11 07:00:00,0,7,1,1648.86,3.0,3297.7200000000003,6.0,3297.7200000000003,6.0,False
loan_248_6,cust_loan_248,customer,loan_cust_loan_248,LOAN_AUTO,bank_transfer,779.09,BND,779.09,BN,BN,,False,2025-03-11 08:00:00,0,8,1,2337.27,3.0,4674.54,6.0,4674.54,6.0,False
loan_249_6,cust_loan_249,customer,loan_cust_loan_249,LOAN_AUTO,bank_transfer,744.76,BND,744.76,BN,BN,,False,2025-03-11 09:00:00,0,9,1,2234.28,3.0,4468.56,6.0,4468.56,6.0,False
loan_25_6,cust_loan_25,third_party,loan_cust_loan_25,LOAN_AUTO,bank_transfer,200.67,BND,200.67,BN,BN,,False,2025-03-02 01:00:00,1,1,6,602.01,3.0,1204.02,6.0,1204.02,6.0,False
loan_250_6,cust_loan_250,customer,loan_cust_loan_250,LOAN_AUTO,bank_transfer,768.94,BND,768.94,BN,BN,,False,2025-03-11 10:00:00,0,10,1,2306.82,3.0,4613.64,6.0,4613.64,6.0,False
loan_251_6,cust_loan_251,third_party,loan_cust_loan_251,LOAN_AUTO,bank_transfer,527.71,BND,527.71,BN,BN,,False,2025-03-11 11:00:00,0,11,1,1583.13,3.0,3166.26,6.0,3166.26,6.0,True
loan_252_6,cust_loan_252,third_party,loan_cust_loan_252,LOAN_AUTO,bank_transfer,668.21,BND,668.21,BN,BN,,False,2025-03-11 12:00:00,1,12,1,2004.63,3.0,4009.26,6.0,4009.26,6.0,True
loan_253_6,cust_loan_253,third_party,loan_cust_loan_253,LOAN_AUTO,bank_transfer,152.48,BND,152.48,BN,BN,,False,2025-03-11 13:00:00,1,13,1,457.44,3.0,914.88,6.0,914.88,6.0,False
loan_254_6,cust_loan_254,third_party,loan_cust_loan_254,LOAN_AUTO,bank_transfer,151.7,BND,151.7,BN,BN,,False,2025-03-11 14:00:00,1,14,1,2240.13,3.0,2695.23,6.0,2695.23,6.0,True
loan_255_6,cust_loan_255,customer,loan_cust_loan_255,LOAN_AUTO,bank_transfer,195.58,BND,195.58,BN,BN,,False,2025-03-11 15:00:00,0,15,1,586.74,3.0,1173.48,6.0,1173.48,6.0,False
loan_256_6,cust_loan_256,customer,loan_cust_loan_256,LOAN_AUTO,bank_transfer,669.64,BND,669.64,BN,BN,,False,2025-03-11 16:00:00,0,16,1,2008.92,3.0,4017.84,6.0,4017.84,6.0,False
loan_257_6,cust_loan_257,customer,loan_cust_loan_257,LOAN_AUTO,bank_transfer,223.41,BND,223.41,BN,BN,,False,2025-03-11 17:00:00,0,17,1,670.23,3.0,1340.46,6.0,1340.46,6.0,False
loan_258_6,cust_loan_258,customer,loan_cust_loan_258,LOAN_AUTO,bank_transfer,699.15,BND,699.15,BN,BN,,False,2025-03-11 18:00:00,0,18,1,2097.45,3.0,4194.9,6.0,4194.9,6.0,False
loan_259_6,cust_loan_259,customer,loan_cust_loan_259,LOAN_AUTO,bank_transfer,378.61,BND,378.61,BN,BN,,False,2025-03-11 19:00:00,0,19,1,1135.83,3.0,2271.66,6.0,2271.66,6.0,False
loan_26_6,cust_loan_26,customer,loan_cust_loan_26,LOAN_AUTO,bank_transfer,766.96,BND,766.96,BN,BN,,False,2025-03-02 02:00:00,0,2,6,2300.88,3.0,4601.76,6.0,4601.76,6.0,False
loan_260_6,cust_loan_260,customer,loan_cust_loan_260,LOAN_AUTO,bank_transfer,724.92,BND,724.92,BN,BN,,False,2025-03-11 20:00:00,0,20,1,2174.76,3.0,4349.52,6.0,4349.52,6.0,False
loan_261_6,cust_loan_261,customer,loan_cust_loan_261,LOAN_AUTO,bank_transfer,707.76,BND,707.76,BN,BN,,False,2025-03-11 21:00:00,0,21,1,2123.28,3.0,4246.56,6.0,4246.56,6.0,False
loan_262_6,cust_loan_262,customer,loan_cust_loan_262,LOAN_AUTO,bank_transfer,478.02,BND,478.02,BN,BN,,False,2025-03-11 22:00:00,0,22,1,1434.06,3.0,2868.12,6.0,2868.12,6.0,False
loan_263_6,cust_loan_263,customer,loan_cust_loan_263,LOAN_AUTO,bank_transfer,410.66,BND,410.66,BN,BN,,False,2025-03-11 23:00:00,0,23,1,1231.98,3.0,2463.96,6.0,2463.96,6.0,False
loan_264_6,cust_loan_264,customer,loan_cust_loan_264,LOAN_AUTO,bank_transfer,605.68,BND,605.68,BN,BN,,False,2025-03-12 00:00:00,0,0,2,1817.04,3.0,3634.08,6.0,3634.08,6.0,False
loan_265_6,cust_loan_265,customer,loan_cust_loan_265,LOAN_AUTO,bank_transfer,601.4,BND,601.4,BN,BN,,False,2025-03-12 01:00:00,0,1,2,1804.2,3.0,3608.4,6.0,3608.4,6.0,False
loan_266_6,cust_loan_266,customer,loan_cust_loan_266,LOAN_AUTO,bank_transfer,370.67,BND,370.67,BN,BN,,False,2025-03-12 02:00:00,0,2,2,1112.01,3.0,2224.02,6.0,2224.02,6.0,False
loan_267_6,cust_loan_267,customer,loan_cust_loan_267,LOAN_AUTO,bank_transfer,703.77,BND,703.77,BN,BN,,False,2025-03-12 03:00:00,0,3,2,2111.31,3.0,4222.62,6.0,4222.62,6.0,False
loan_268_6,cust_loan_268,customer,loan_cust_loan_268,LOAN_AUTO,bank_transfer,294.03,BND,294.03,BN,BN,,False,2025-03-12 04:00:00,0,4,2,882.0899999999999,3.0,1764.1799999999998,6.0,1764.1799999999998,6.0,False
loan_269_6,cust_loan_269,customer,loan_cust_loan_269,LOAN_AUTO,bank_transfer,187.93,BND,187.93,BN,BN,,False,2025-03-12 05:00:00,0,5,2,563.79,3.0,1127.58,6.0,1127.58,6.0,False
loan_27_6,cust_loan_27,customer,loan_cust_loan_27,LOAN_AUTO,bank_transfer,655.97,BND,655.97,BN,BN,,False,2025-03-02 03:00:00,0,3,6,1967.91,3.0,3935.82,6.0,3935.82,6.0,False
loan_270_6,cust_loan_270,customer,loan_cust_loan_270,LOAN_AUTO,bank_transfer,731.04,BND,731.04,BN,BN,,False,2025-03-12 06:00:00,0,6,2,2193.12,3.0,4386.24,6.0,4386.24,6.0,False
loan_271_6,cust_loan_271,customer,loan_cust_loan_271,LOAN_AUTO,bank_transfer,200.99,BND,200.99,BN,BN,,False,2025-03-12 07:00:00,0,7,2,602.97,3.0,1205.94,6.0,1205.94,6.0,False
loan_272_6,cust_loan_272,customer,loan_cust_loan_272,LOAN_AUTO,bank_transfer,513.23,BND,513.23,BN,BN,,False,2025-03-12 08:00:00,0,8,2,1539.69,3.0,3079.38,6.0,3079.38,6.0,False
loan_273_6,cust_loan_273,third_party,loan_cust_loan_273,LOAN_AUTO,bank_transfer,758.9,BND,758.9,BN,BN,,False,2025-03-12 09:00:00,1,9,2,2276.7,3.0,4553.4,6.0,4553.4,6.0,False
loan_274_6,cust_loan_274,customer,loan_cust_loan_274,LOAN_AUTO,bank_transfer,604.76,BND,604.76,BN,BN,,False,2025-03-12 10:00:00,0,10,2,1814.28,3.0,3628.56,6.0,3628.56,6.0,False
loan_275_6,cust_loan_275,customer,loan_cust_loan_275,LOAN_AUTO,bank_transfer,697.6,BND,697.6,BN,BN,,False,2025-03-12 11:00:00,0,11,2,2092.8,3.0,4185.6,6.0,4185.6,6.0,False
loan_276_6,cust_loan_276,customer,loan_cust_loan_276,LOAN_AUTO,bank_transfer,328.72,BND,328.72,BN,BN,,False,2025-03-12 12:00:00,0,12,2,986.16,3.0,1972.32,6.0,1972.32,6.0,False
loan_277_6,cust_loan_277,customer,loan_cust_loan_277,LOAN_AUTO,bank_transfer,615.37,BND,615.37,BN,BN,,False,2025-03-12 13:00:00,0,13,2,1846.11,3.0,3692.22,6.0,3692.22,6.0,False
loan_278_6,cust_loan_278,customer,loan_cust_loan_278,LOAN_AUTO,bank_transfer,198.65,BND,198.65,BN,BN,,False,2025-03-12 14:00:00,0,14,2,595.95,3.0,1191.9,6.0,1191.9,6.0,False
loan_279_6,cust_loan_279,customer,loan_cust_loan_279,LOAN_AUTO,bank_transfer,616.74,BND,616.74,BN,BN,,False,2025-03-12 15:00:00,0,15,2,1850.22,3.0,7295.59,6.0,7295.59,6.0,False
loan_28_6,cust_loan_28,customer,loan_cust_loan_28,LOAN_AUTO,bank_transfer,184.0,BND,184.0,BN,BN,,False,2025-03-02 04:00:00,0,4,6,552.0,3.0,1104.0,6.0,1104.0,6.0,False
loan_280_6,cust_loan_280,customer,loan_cust_loan_280,LOAN_AUTO,bank_transfer,498.94,BND,498.94,BN,BN,,False,2025-03-12 16:00:00,0,16,2,1496.82,3.0,2993.64,6.0,2993.64,6.0,False
loan_281_6,cust_loan_281,customer,loan_cust_loan_281,LOAN_AUTO,bank_transfer,223.34,BND,223.34,BN,BN,,False,2025-03-12 17:00:00,0,17,2,670.02,3.0,1340.04,6.0,1340.04,6.0,False
loan_282_6,cust_loan_282,customer,loan_cust_loan_282,LOAN_AUTO,bank_transfer,734.6,BND,734.6,BN,BN,,False,2025-03-12 18:00:00,0,18,2,2203.8,3.0,4407.6,6.0,4407.6,6.0,False
loan_283_6,cust_loan_283,customer,loan_cust_loan_283,LOAN_AUTO,bank_transfer,699.43,BND,699.43,BN,BN,,False,2025-03-12 19:00:00,0,19,2,2098.29,3.0,4196.58,6.0,4196.58,6.0,False
loan_284_6,cust_loan_284,customer,loan_cust_loan_284,LOAN_AUTO,bank_transfer,230.9,BND,230.9,BN,BN,,False,2025-03-12 20:00:00,0,20,2,692.7,3.0,1385.4,6.0,1385.4,6.0,False
loan_285_6,cust_loan_285,customer,loan_cust_loan_285,LOAN_AUTO,bank_transfer,715.25,BND,715.25,BN,BN,,False,2025-03-12 21:00:00,0,21,2,2145.75,3.0,4291.5,6.0,4291.5,6.0,False
loan_286_6,cust_loan_286,third_party,loan_cust_loan_286,LOAN_AUTO,bank_transfer,203.94,BND,203.94,BN,BN,,False,2025-03-12 22:00:00,1,22,2,611.8199999999999,3.0,3276.07,6.0,3276.07,6.0,True
loan_287_6,cust_loan_287,customer,loan_cust_loan_287,LOAN_AUTO,bank_transfer,535.94,BND,535.94,BN,BN,,False,2025-03-12 23:00:00,0,23,2,3785.57,3.0,5393.39,6.0,5393.39,6.0,False
loan_288_6,cust_loan_288,customer,loan_cust_loan_288,LOAN_AUTO,bank_transfer,525.01,BND,525.01,BN,BN,,False,2025-03-13 00:00:00,0,0,3,1575.03,3.0,3150.06,6.0,3150.06,6.0,False
loan_289_6,cust_loan_289,customer,loan_cust_loan_289,LOAN_AUTO,bank_transfer,166.35,BND,166.35,BN,BN,,False,2025-03-13 01:00:00,0,1,3,499.05,3.0,998.1,6.0,998.1,6.0,False
loan_29_6,cust_loan_29,customer,loan_cust_loan_29,LOAN_AUTO,bank_transfer,651.71,BND,651.71,BN,BN,,False,2025-03-02 05:00:00,0,5,6,1955.13,3.0,3910.26,6.0,3910.26,6.0,False
loan_290_6,cust_loan_290,customer,loan_cust_loan_290,LOAN_AUTO,bank_transfer,342.58,BND,342.58,BN,BN,,False,2025-03-13 02:00:00,0,2,3,1027.74,3.0,2055.48,6.0,2055.48,6.0,False
loan_291_6,cust_loan_291,customer,loan_cust_loan_291,LOAN_AUTO,bank_transfer,765.73,BND,765.73,BN,BN,,False,2025-03-13 03:00:00,0,3,3,2297.19,3.0,4594.38,6.0,4594.38,6.0,False
loan_292_6,cust_loan_292,customer,loan_cust_loan_292,LOAN_AUTO,bank_transfer,211.97,BND,211.97,BN,BN,,False,2025-03-13 04:00:00,0,4,3,635.91,3.0,1271.82,6.0,1271.82,6.0,False
loan_293_6,cust_loan_293,customer,loan_cust_loan_293,LOAN_AUTO,bank_transfer,283.99,BND,283.99,BN,BN,,False,2025-03-13 05:00:00,0,5,3,851.97,3.0,5568.45,6.0,5568.45,6.0,False
loan_294_6,cust_loan_294,customer,loan_cust_loan_294,LOAN_AUTO,bank_transfer,375.8,BND,375.8,BN,BN,,False,2025-03-13 06:00:00,0,6,3,1127.4,3.0,2254.8,6.0,2254.8,6.0,False
loan_295_6,cust_loan_295,customer,loan_cust_loan_295,LOAN_AUTO,bank_transfer,560.87,BND,560.87,BN,BN,,False,2025-03-13 07:00:00,0,7,3,1682.61,3.0,3365.2200000000003,6.0,3365.2200000000003,6.0,False
loan_296_6,cust_loan_296,third_party,loan_cust_loan_296,LOAN_AUTO,bank_transfer,749.13,BND,749.13,BN,BN,,False,2025-03-13 08:00:00,1,8,3,2247.39,3.0,4494.78,6.0,4494.78,6.0,True
loan_297_6,cust_loan_297,customer,loan_cust_loan_297,LOAN_AUTO,bank_transfer,598.03,BND,598.03,BN,BN,,False,2025-03-13 09:00:00,0,9,3,1794.09,3.0,3588.18,6.0,3588.18,6.0,False
loan_298_6,cust_loan_298,customer,loan_cust_loan_298,LOAN_AUTO,bank_transfer,688.35,BND,688.35,BN,BN,,False,2025-03-13 10:00:00,0,10,3,2065.05,3.0,4130.1,6.0,4130.1,6.0,False
loan_299_6,cust_loan_299,customer,loan_cust_loan_299,LOAN_AUTO,bank_transfer,275.13,BND,275.13,BN,BN,,False,2025-03-13 11:00:00,0,11,3,825.39,3.0,1650.78,6.0,1650.78,6.0,False
loan_3_6,cust_loan_3,customer,loan_cust_loan_3,LOAN_AUTO,bank_transfer,651.06,BND,651.06,BN,BN,,False,2025-03-01 03:00:00,0,3,5,1953.18,3.0,3906.36,6.0,3906.36,6.0,False
loan_30_6,cust_loan_30,customer,loan_cust_loan_30,LOAN_AUTO,bank_transfer,713.37,BND,713.37,BN,BN,,False,2025-03-02 06:00:00,0,6,6,2140.11,3.0,4280.22,6.0,4280.22,6.0,False
loan_300_6,cust_loan_300,customer,loan_cust_loan_300,LOAN_AUTO,bank_transfer,343.05,BND,343.05,BN,BN,,False,2025-03-13 12:00:00,0,12,3,1029.15,3.0,2058.3,6.0,2058.3,6.0,False
loan_301_6,cust_loan_301,customer,loan_cust_loan_301,LOAN_AUTO,bank_transfer,709.58,BND,709.58,BN,BN,,False,2025-03-13 13:00:00,0,13,3,2128.74,3.0,4257.4800000000005,6.0,4257.4800000000005,6.0,False
loan_302_6,cust_loan_302,customer,loan_cust_loan_302,LOAN_AUTO,bank_transfer,594.36,BND,594.36,BN,BN,,False,2025-03-13 14:00:00,0,14,3,1783.08,3.0,3566.16,6.0,3566.16,6.0,False
loan_303_6,cust_loan_303,customer,loan_cust_loan_303,LOAN_AUTO,bank_transfer,193.13,BND,193.13,BN,BN,,False,2025-03-13 15:00:00,0,15,3,579.39,3.0,1158.78,6.0,1158.78,6.0,False
loan_304_6,cust_loan_304,customer,loan_cust_loan_304,LOAN_AUTO,bank_transfer,561.76,BND,561.76,BN,BN,,False,2025-03-13 16:00:00,0,16,3,1685.28,3.0,7505.69,6.0,7505.69,6.0,False
loan_305_6,cust_loan_305,customer,loan_cust_loan_305,LOAN_AUTO,bank_transfer,536.53,BND,536.53,BN,BN,,False,2025-03-13 17:00:00,0,17,3,1609.59,3.0,3219.18,6.0,3219.18,6.0,False
loan_306_6,cust_loan_306,customer,loan_cust_loan_306,LOAN_AUTO,bank_transfer,450.19,BND,450.19,BN,BN,,False,2025-03-13 18:00:00,0,18,3,1350.57,3.0,2701.14,6.0,2701.14,6.0,False
loan_307_6,cust_loan_307,customer,loan_cust_loan_307,LOAN_AUTO,bank_transfer,522.1,BND,522.1,BN,BN,,False,2025-03-13 19:00:00,0,19,3,1566.3000000000002,3.0,3132.6000000000004,6.0,3132.6000000000004,6.0,False
loan_308_6,cust_loan_308,customer,loan_cust_loan_308,LOAN_AUTO,bank_transfer,494.21,BND,494.21,BN,BN,,False,2025-03-13 20:00:00,0,20,3,1482.63,3.0,2965.26,6.0,2965.26,6.0,False
loan_309_6,cust_loan_309,customer,loan_cust_loan_309,LOAN_AUTO,bank_transfer,427.62,BND,427.62,BN,BN,,False,2025-03-13 21:00:00,0,21,3,1282.86,3.0,2565.7200000000003,6.0,2565.7200000000003,6.0,False
loan_31_6,cust_loan_31,customer,loan_cust_loan_31,LOAN_AUTO,bank_transfer,749.8,BND,749.8,BN,BN,,False,2025-03-02 07:00:00,0,7,6,2249.4,3.0,4498.799999999999,6.0,4498.799999999999,6.0,False
loan_310_6,cust_loan_310,customer,loan_cust_loan_310,LOAN_AUTO,bank_transfer,571.97,BND,571.97,BN,BN,,False,2025-03-13 22:00:00,0,22,3,1715.91,3.0,3431.82,6.0,3431.82,6.0,False
loan_311_6,cust_loan_311,customer,loan_cust_loan_311,LOAN_AUTO,bank_transfer,519.36,BND,519.36,BN,BN,,False,2025-03-13 23:00:00,0,23,3,1558.08,3.0,3116.16,6.0,3116.16,6.0,False
loan_312_6,cust_loan_312,customer,loan_cust_loan_312,LOAN_AUTO,bank_transfer,416.88,BND,416.88,BN,BN,,False,2025-03-14 00:00:00,0,0,4,1250.64,3.0,4534.92,6.0,4534.92,6.0,False
loan_313_6,cust_loan_313,customer,loan_cust_loan_313,LOAN_AUTO,bank_transfer,258.24,BND,258.24,BN,BN,,False,2025-03-14 01:00:00,0,1,4,774.72,3.0,1549.44,6.0,1549.44,6.0,False
loan_314_6,cust_loan_314,customer,loan_cust_loan_314,LOAN_AUTO,bank_transfer,480.41,BND,480.41,BN,BN,,False,2025-03-14 02:00:00,0,2,4,1441.23,3.0,2882.46,6.0,2882.46,6.0,False
loan_315_6,cust_loan_315,customer,loan_cust_loan_315,LOAN_AUTO,bank_transfer,331.74,BND,331.74,BN,BN,,False,2025-03-14 03:00:00,0,3,4,995.22,3.0,1990.44,6.0,1990.44,6.0,False
loan_316_6,cust_loan_316,customer,loan_cust_loan_316,LOAN_AUTO,bank_transfer,358.04,BND,358.04,BN,BN,,False,2025-03-14 04:00:00,0,4,4,1074.12,3.0,2148.24,6.0,2148.24,6.0,False
loan_317_6,cust_loan_317,customer,loan_cust_loan_317,LOAN_AUTO,bank_transfer,715.04,BND,715.04,BN,BN,,False,2025-03-14 05:00:00,0,5,4,2145.12,3.0,4290.24,6.0,4290.24,6.0,False
loan_318_6,cust_loan_318,customer,loan_cust_loan_318,LOAN_AUTO,bank_transfer,585.83,BND,585.83,BN,BN,,False,2025-03-14 06:00:00,0,6,4,1757.4900000000002,3.0,3514.9800000000005,6.0,3514.9800000000005,6.0,False
loan_319_6,cust_loan_319,third_party,loan_cust_loan_319,LOAN_AUTO,bank_transfer,390.63,BND,390.63,BN,BN,,False,2025-03-14 07:00:00,0,7,4,1171.89,3.0,6073.860000000001,6.0,6073.860000000001,6.0,True
loan_32_6,cust_loan_32,customer,loan_cust_loan_32,LOAN_AUTO,bank_transfer,324.73,BND,324.73,BN,BN,,False,2025-03-02 08:00:00,0,8,6,974.19,3.0,1948.38,6.0,1948.38,6.0,False
loan_320_6,cust_loan_320,customer,loan_cust_loan_320,LOAN_AUTO,bank_transfer,535.44,BND,535.44,BN,BN,,False,2025-03-14 08:00:00,0,8,4,1606.3200000000002,3.0,3212.6400000000003,6.0,3212.6400000000003,6.0,False
loan_321_6,cust_loan_321,customer,loan_cust_loan_321,LOAN_AUTO,bank_transfer,278.04,BND,278.04,BN,BN,,False,2025-03-14 09:00:00,0,9,4,834.1200000000001,3.0,1668.2400000000002,6.0,1668.2400000000002,6.0,False
loan_322_6,cust_loan_322,customer,loan_cust_loan_322,LOAN_AUTO,bank_transfer,594.4,BND,594.4,BN,BN,,False,2025-03-14 10:00:00,0,10,4,1783.1999999999998,3.0,3566.4,6.0,3566.4,6.0,False
loan_323_6,cust_loan_323,customer,loan_cust_loan_323,LOAN_AUTO,bank_transfer,682.9,BND,682.9,BN,BN,,False,2025-03-14 11:00:00,0,11,4,2048.7,3.0,4097.4,6.0,4097.4,6.0,False
loan_324_6,cust_loan_324,customer,loan_cust_loan_324,LOAN_AUTO,bank_transfer,768.19,BND,768.19,BN,BN,,False,2025-03-14 12:00:00,0,12,4,2304.57,3.0,4609.14,6.0,4609.14,6.0,False
loan_325_6,cust_loan_325,customer,loan_cust_loan_325,LOAN_AUTO,bank_transfer,195.04,BND,195.04,BN,BN,,False,2025-03-14 13:00:00,0,13,4,585.12,3.0,1170.24,6.0,1170.24,6.0,False
loan_326_6,cust_loan_326,customer,loan_cust_loan_326,LOAN_AUTO,bank_transfer,406.96,BND,406.96,BN,BN,,False,2025-03-14 14:00:00,0,14,4,1220.88,3.0,2441.76,6.0,2441.76,6.0,False
loan_327_6,cust_loan_327,customer,loan_cust_loan_327,LOAN_AUTO,bank_transfer,590.96,BND,590.96,BN,BN,,False,2025-03-14 15:00:00,0,15,4,1772.88,3.0,3545.76,6.0,3545.76,6.0,False
loan_328_6,cust_loan_328,third_party,loan_cust_loan_328,LOAN_AUTO,bank_transfer,306.39,BND,306.39,BN,BN,,False,2025-03-14 16:00:00,1,16,4,919.17,3.0,1838.34,6.0,1838.34,6.0,False
loan_329_6,cust_loan_329,customer,loan_cust_loan_329,LOAN_AUTO,bank_transfer,7842.03,BND,7842.03,BN,BN,,False,2025-03-14 17:00:00,1,17,4,2140.3500000000004,3.0,4280.700000000001,6.0,4280.700000000001,6.0,False
loan_33_6,cust_loan_33,third_party,loan_cust_loan_33,LOAN_AUTO,bank_transfer,343.18,BND,343.18,BN,BN,,False,2025-03-02 09:00:00,0,9,6,1029.54,3.0,5777.19,6.0,5777.19,6.0,False
loan_330_6,cust_loan_330,customer,loan_cust_loan_330,LOAN_AUTO,bank_transfer,797.21,BND,797.21,BN,BN,,False,2025-03-14 18:00:00,0,18,4,2391.63,3.0,4783.26,6.0,4783.26,6.0,False
loan_331_6,cust_loan_331,customer,loan_cust_loan_331,LOAN_AUTO,bank_transfer,171.63,BND,171.63,BN,BN,,False,2025-03-14 19:00:00,0,19,4,514.89,3.0,1029.78,6.0,1029.78,6.0,False
loan_332_6,cust_loan_332,customer,loan_cust_loan_332,LOAN_AUTO,bank_transfer,465.77,BND,465.77,BN,BN,,False,2025-03-14 20:00:00,0,20,4,1397.31,3.0,2794.62,6.0,2794.62,6.0,False
loan_333_6,cust_loan_333,customer,loan_cust_loan_333,LOAN_AUTO,bank_transfer,546.23,BND,546.23,BN,BN,,False,2025-03-14 21:00:00,0,21,4,1638.69,3.0,3277.38,6.0,3277.38,6.0,False
loan_334_6,cust_loan_334,customer,loan_cust_loan_334,LOAN_AUTO,bank_transfer,263.87,BND,263.87,BN,BN,,False,2025-03-14 22:00:00,0,22,4,791.61,3.0,1583.22,6.0,1583.22,6.0,False
loan_335_6,cust_loan_335,customer,loan_cust_loan_335,LOAN_AUTO,bank_transfer,603.06,BND,603.06,BN,BN,,False,2025-03-14 23:00:00,0,23,4,1809.18,3.0,3618.36,6.0,3618.36,6.0,False
loan_336_6,cust_loan_336,customer,loan_cust_loan_336,LOAN_AUTO,bank_transfer,374.85,BND,374.85,BN,BN,,False,2025-03-15 00:00:00,0,0,5,1124.5500000000002,3.0,2249.1000000000004,6.0,2249.1000000000004,6.0,False
loan_337_6,cust_loan_337,customer,loan_cust_loan_337,LOAN_AUTO,bank_transfer,277.91,BND,277.91,BN,BN,,False,2025-03-15 01:00:00,0,1,5,833.73,3.0,1667.46,6.0,1667.46,6.0,False
loan_338_6,cust_loan_338,customer,loan_cust_loan_338,LOAN_AUTO,bank_transfer,597.0,BND,597.0,BN,BN,,False,2025-03-15 02:00:00,0,2,5,1791.0,3.0,3582.0,6.0,3582.0,6.0,False
loan_339_6,cust_loan_339,third_party,loan_cust_loan_339,LOAN_AUTO,bank_transfer,734.89,BND,734.89,BN,BN,,False,2025-03-15 03:00:00,0,3,5,2204.67,3.0,4409.34,6.0,4409.34,6.0,True
loan_34_6,cust_loan_34,customer,loan_cust_loan_34,LOAN_AUTO,bank_transfer,224.91,BND,224.91,BN,BN,,False,2025-03-02 10:00:00,0,10,6,674.73,3.0,1349.46,6.0,1349.46,6.0,False
loan_340_6,cust_loan_340,customer,loan_cust_loan_340,LOAN_AUTO,bank_transfer,253.46,BND,253.46,BN,BN,,False,2025-03-15 04:00:00,0,4,5,760.38,3.0,1520.76,6.0,1520.76,6.0,False
loan_341_6,cust_loan_341,customer,loan_cust_loan_341,LOAN_AUTO,bank_transfer,588.89,BND,588.89,BN,BN,,False,2025-03-15 05:00:00,0,5,5,1766.67,3.0,3533.34,6.0,3533.34,6.0,False
loan_342_6,cust_loan_342,customer,loan_cust_loan_342,LOAN_AUTO,bank_transfer,195.98,BND,195.98,BN,BN,,False,2025-03-15 06:00:00,0,6,5,587.9399999999999,3.0,1175.88,6.0,1175.88,6.0,False
loan_343_6,cust_loan_343,customer,loan_cust_loan_343,LOAN_AUTO,bank_transfer,279.36,BND,279.36,BN,BN,,False,2025-03-15 07:00:00,0,7,5,838.08,3.0,1676.16,6.0,1676.16,6.0,False
loan_344_6,cust_loan_344,customer,loan_cust_loan_344,LOAN_AUTO,bank_transfer,214.05,BND,214.05,BN,BN,,False,2025-03-15 08:00:00,0,8,5,642.1500000000001,3.0,1284.3000000000002,6.0,1284.3000000000002,6.0,False
loan_345_6,cust_loan_345,customer,loan_cust_loan_345,LOAN_AUTO,bank_transfer,195.59,BND,195.59,BN,BN,,False,2025-03-15 09:00:00,0,9,5,586.77,3.0,2587.05,6.0,2587.05,6.0,False
loan_346_6,cust_loan_346,customer,loan_cust_loan_346,LOAN_AUTO,bank_transfer,761.7,BND,761.7,BN,BN,,False,2025-03-15 10:00:00,0,10,5,2285.1000000000004,3.0,4570.200000000001,6.0,4570.200000000001,6.0,False
loan_347_6,cust_loan_347,customer,loan_cust_loan_347,LOAN_AUTO,bank_transfer,249.86,BND,249.86,BN,BN,,False,2025-03-15 11:00:00,0,11,5,749.58,3.0,1499.16,6.0,1499.16,6.0,False
loan_348_6,cust_loan_348,customer,loan_cust_loan_348,LOAN_AUTO,bank_transfer,287.0,BND,287.0,BN,BN,,False,2025-03-15 12:00:00,0,12,5,861.0,3.0,1722.0,6.0,1722.0,6.0,False
loan_349_6,cust_loan_349,customer,loan_cust_loan_349,LOAN_AUTO,bank_transfer,661.17,BND,661.17,BN,BN,,False,2025-03-15 13:00:00,0,13,5,1983.51,3.0,3967.02,6.0,3967.02,6.0,False
loan_35_6,cust_loan_35,customer,loan_cust_loan_35,LOAN_AUTO,bank_transfer,774.2,BND,774.2,BN,BN,,False,2025-03-02 11:00:00,0,11,6,2322.6000000000004,3.0,4645.200000000001,6.0,4645.200000000001,6.0,False
loan_350_6,cust_loan_350,customer,loan_cust_loan_350,LOAN_AUTO,bank_transfer,764.85,BND,764.85,BN,BN,,False,2025-03-15 14:00:00,0,14,5,2294.55,3.0,4589.1,6.0,4589.1,6.0,False
